"SUID","__mclCluster","name","selected","shared name"
"415","1","TOX4","false","TOX4"
"418","1","CBX5","false","CBX5"
"421","1","G3BP1","false","G3BP1"
"422","1","G3BP2","false","G3BP2"
"423","1","PSMC5","false","PSMC5"
"424","1","KPNA4","false","KPNA4"
"427","1","ZNF668","false","ZNF668"
"428","1","UBC","false","UBC"
"429","1","TRIP12","false","TRIP12"
"430","1","USP10","false","USP10"
"431","1","GNL3L","false","GNL3L"
"432","1","ZNF274","false","ZNF274"
"433","1","MSL2","false","MSL2"
"434","1","RYK","false","RYK"
"436","1","NUB1","false","NUB1"
"437","1","KLF8","false","KLF8"
"438","1","CD4","false","CD4"
"439","1","ANXA2","false","ANXA2"
"440","1","BAIAP2L1","false","BAIAP2L1"
"441","1","NEDD4","false","NEDD4"
"442","1","MTMR4","false","MTMR4"
"443","1","LGALS1","false","LGALS1"
"444","1","NCOR1","false","NCOR1"
"445","1","ATXN7","false","ATXN7"
"446","1","CACNA1A","false","CACNA1A"
"447","1","HUWE1","false","HUWE1"
"448","1","OPTN","false","OPTN"
"449","1","STAT1","false","STAT1"
"450","1","UHRF2","false","UHRF2"
"451","1","KIF1A","false","KIF1A"
"452","1","NR5A2","false","NR5A2"
"453","1","FBXO42","false","FBXO42"
"454","1","USP36","false","USP36"
"455","1","ATP5C1","false","ATP5C1"
"456","1","UTP14A","false","UTP14A"
"457","1","SMURF2","false","SMURF2"
"458","1","HSPA5","false","HSPA5"
"459","1","OTUB1","false","OTUB1"
"460","1","PDLIM7","false","PDLIM7"
"461","1","BMP1","false","BMP1"
"462","1","DHX58","false","DHX58"
"465","1","TBKBP1","false","TBKBP1"
"466","1","TBK1","false","TBK1"
"467","1","SERPINA4","false","SERPINA4"
"468","1","ZNF579","false","ZNF579"
"469","1","ZNF746","false","ZNF746"
"470","1","SNRNP35","false","SNRNP35"
"471","1","RASA1","false","RASA1"
"472","1","GRB7","false","GRB7"
"473","1","BID","false","BID"
"474","1","OSMR","false","OSMR"
"475","1","MAPK6","false","MAPK6"
"476","1","WWC1","false","WWC1"
"477","1","SPRED1","false","SPRED1"
"478","1","ATXN3","false","ATXN3"
"479","1","HMGXB3","false","HMGXB3"
"480","1","CSAD","false","CSAD"
"481","1","GNB2","false","GNB2"
"482","1","EXT2","false","EXT2"
"483","1","SDF4","false","SDF4"
"484","1","FLAD1","false","FLAD1"
"485","1","CPNE2","false","CPNE2"
"486","1","HADHB","false","HADHB"
"487","1","CCT7","false","CCT7"
"488","1","UBE2D1","false","UBE2D1"
"489","1","RBM48","false","RBM48"
"491","1","TUBA1A","false","TUBA1A"
"492","1","KLHL23","false","KLHL23"
"493","1","SUMO3","false","SUMO3"
"494","1","TMSB4X","false","TMSB4X"
"495","1","ADAMTS10","false","ADAMTS10"
"496","1","WDR73","false","WDR73"
"497","1","TLE1","false","TLE1"
"498","1","TRMT2A","false","TRMT2A"
"499","1","ACTB","false","ACTB"
"500","1","USP4","false","USP4"
"501","1","MED31","false","MED31"
"502","1","SP110","false","SP110"
"503","1","RAI1","false","RAI1"
"504","1","EEF1A1","false","EEF1A1"
"505","1","FBN3","false","FBN3"
"506","1","NPRL2","false","NPRL2"
"507","1","APLP1","false","APLP1"
"508","1","INPP5K","false","INPP5K"
"509","1","UNC119","false","UNC119"
"510","1","CELF3","false","CELF3"
"511","1","MSH2","false","MSH2"
"512","1","TUBB3","false","TUBB3"
"513","1","ZNF431","false","ZNF431"
"514","1","PDE4DIP","false","PDE4DIP"
"515","1","DOCK7","false","DOCK7"
"516","1","QARS","false","QARS"
"517","1","ZNF135","false","ZNF135"
"518","1","KMT2B","false","KMT2B"
"519","1","NRBP1","false","NRBP1"
"520","1","FAF1","false","FAF1"
"521","1","TNNT1","false","TNNT1"
"522","1","MZT2B","false","MZT2B"
"523","1","ANKRD35","false","ANKRD35"
"524","1","KARS","false","KARS"
"525","1","SH3GL1","false","SH3GL1"
"526","1","PRPH","false","PRPH"
"527","1","ANXA7","false","ANXA7"
"528","1","DVL3","false","DVL3"
"529","1","TAOK1","false","TAOK1"
"530","1","NR4A1","false","NR4A1"
"531","1","PRDM10","false","PRDM10"
"533","1","SF1","false","SF1"
"534","1","TRIM32","false","TRIM32"
"535","1","PRMT3","false","PRMT3"
"536","1","CAMK2G","false","CAMK2G"
"537","1","COPS8","false","COPS8"
"538","1","JARID2","false","JARID2"
"539","1","CLSTN1","false","CLSTN1"
"540","1","HES1","false","HES1"
"542","1","KDM5B","false","KDM5B"
"543","1","USP2","false","USP2"
"544","1","CDK5R1","false","CDK5R1"
"545","1","FANCC","false","FANCC"
"547","1","LIMCH1","false","LIMCH1"
"548","1","SIRT7","false","SIRT7"
"549","1","KDM4D","false","KDM4D"
"550","1","SH3KBP1","false","SH3KBP1"
"551","1","ATXN2","false","ATXN2"
"552","1","BHLHE41","false","BHLHE41"
"553","1","CHFR","false","CHFR"
"554","1","CCDC8","false","CCDC8"
"555","1","SUV39H1","false","SUV39H1"
"556","1","BRAP","false","BRAP"
"557","1","RPS10","false","RPS10"
"558","1","KIF26B","false","KIF26B"
"559","1","ZEB2","false","ZEB2"
"560","1","ISG15","false","ISG15"
"561","1","UBE2B","false","UBE2B"
"562","1","WRN","false","WRN"
"563","1","NEDD4L","false","NEDD4L"
"564","1","FBXO4","false","FBXO4"
"566","1","BTRC","false","BTRC"
"567","1","ARMC8","false","ARMC8"
"568","1","PPP1CB","false","PPP1CB"
"569","1","PPP1CC","false","PPP1CC"
"570","1","RNF43","false","RNF43"
"571","1","MEX3D","false","MEX3D"
"572","1","HNRNPD","false","HNRNPD"
"577","1","VCP","false","VCP"
"578","1","CUL3","false","CUL3"
"579","1","CUL5","false","CUL5"
"580","1","CUL2","false","CUL2"
"581","1","CUL1","false","CUL1"
"582","1","COPS5","false","COPS5"
"583","1","CAND1","false","CAND1"
"584","1","PSMD7","false","PSMD7"
"585","1","ZHX1","false","ZHX1"
"586","1","PPHLN1","false","PPHLN1"
"587","1","PIAS4","false","PIAS4"
"588","1","HAP1","false","HAP1"
"589","1","ING5","false","ING5"
"590","1","ARMCX2","false","ARMCX2"
"591","1","ATG12","false","ATG12"
"592","1","MID1","false","MID1"
"593","1","PTPN14","false","PTPN14"
"594","1","MUL1","false","MUL1"
"595","1","TSC22D1","false","TSC22D1"
"596","1","ANG","false","ANG"
"597","1","PDCD5","false","PDCD5"
"599","1","HERC5","false","HERC5"
"600","1","PRNP","false","PRNP"
"601","1","CCNB1IP1","false","CCNB1IP1"
"602","1","SACM1L","false","SACM1L"
"603","1","PTPN6","false","PTPN6"
"605","1","WDR83","false","WDR83"
"606","1","ATXN1","false","ATXN1"
"607","1","HRAS","false","HRAS"
"608","1","LRRK2","false","LRRK2"
"609","1","CRYAB","false","CRYAB"
"610","1","SEC61B","false","SEC61B"
"611","1","RNF126","false","RNF126"
"612","1","DAPK3","false","DAPK3"
"613","1","SOCS1","false","SOCS1"
"614","1","PIK3R2","false","PIK3R2"
"615","1","CRK","false","CRK"
"617","1","RBM10","false","RBM10"
"618","1","HNRNPH1","false","HNRNPH1"
"619","1","BCLAF1","false","BCLAF1"
"620","1","C11orf84","false","C11orf84"
"621","1","DOCK4","false","DOCK4"
"622","1","MYCBP","false","MYCBP"
"623","1","RIOK1","false","RIOK1"
"624","1","DDX60","false","DDX60"
"625","1","ODF3L2","false","ODF3L2"
"626","1","RBM41","false","RBM41"
"627","1","RARA","false","RARA"
"628","1","AKT2","false","AKT2"
"629","1","RB1CC1","false","RB1CC1"
"631","1","TCP1","false","TCP1"
"632","1","CCT2","false","CCT2"
"633","1","PACRG","false","PACRG"
"635","1","NOS3","false","NOS3"
"636","1","TOP2B","false","TOP2B"
"637","1","SRSF5","false","SRSF5"
"638","1","CHD4","false","CHD4"
"639","1","PRPF8","false","PRPF8"
"640","1","RBM39","false","RBM39"
"641","1","SRSF9","false","SRSF9"
"642","1","THOC1","false","THOC1"
"643","1","HNRNPDL","false","HNRNPDL"
"644","1","USP39","false","USP39"
"645","1","U2AF2","false","U2AF2"
"646","1","HNRNPR","false","HNRNPR"
"647","1","SSRP1","false","SSRP1"
"648","1","UBAP2L","false","UBAP2L"
"649","1","SYNCRIP","false","SYNCRIP"
"650","1","ZNF326","false","ZNF326"
"651","1","SON","false","SON"
"652","1","RPS13","false","RPS13"
"653","1","RPL11","false","RPL11"
"654","1","TRMT112","false","TRMT112"
"657","1","TMED9","false","TMED9"
"658","1","ALDH5A1","false","ALDH5A1"
"659","1","IMPDH1","false","IMPDH1"
"660","1","SSR3","false","SSR3"
"661","1","NUP133","false","NUP133"
"662","1","UBL4A","false","UBL4A"
"664","1","RRP9","false","RRP9"
"665","1","SEC22B","false","SEC22B"
"666","1","UBQLN4","false","UBQLN4"
"667","1","CCT6A","false","CCT6A"
"668","1","VTN","false","VTN"
"670","1","AHCYL1","false","AHCYL1"
"672","1","UBE2V1","false","UBE2V1"
"676","1","SSSCA1","false","SSSCA1"
"677","1","PSMB2","false","PSMB2"
"679","1","TPR","false","TPR"
"680","1","ATP6V1F","false","ATP6V1F"
"681","1","MBD3","false","MBD3"
"682","1","NABP2","false","NABP2"
"683","1","TIMM13","false","TIMM13"
"684","1","TBL2","false","TBL2"
"685","1","VPS33A","false","VPS33A"
"686","1","UBL5","false","UBL5"
"688","1","ZYX","false","ZYX"
"689","1","UBE2D2","false","UBE2D2"
"690","1","CALU","false","CALU"
"692","1","SSBP1","false","SSBP1"
"693","1","EPPK1","false","EPPK1"
"694","1","NUDT21","false","NUDT21"
"695","1","TPM2","false","TPM2"
"696","1","UBE2K","false","UBE2K"
"697","1","TFPI","false","TFPI"
"698","1","PGR","false","PGR"
"699","1","TRPV1","false","TRPV1"
"700","1","MYCN","false","MYCN"
"701","1","HIF1A","false","HIF1A"
"702","1","ESR1","false","ESR1"
"706","1","NOTCH1","false","NOTCH1"
"707","1","TRIM39","false","TRIM39"
"708","1","PHF20","false","PHF20"
"709","1","CDC37","false","CDC37"
"710","1","SERBP1","false","SERBP1"
"711","1","SNRPD1","false","SNRPD1"
"712","1","FMNL1","false","FMNL1"
"713","1","NOV","false","NOV"
"714","1","CTSB","false","CTSB"
"715","1","PDIA3","false","PDIA3"
"716","1","SMPDL3A","false","SMPDL3A"
"717","1","SETX","false","SETX"
"718","1","PDE4B","false","PDE4B"
"719","1","CTSL","false","CTSL"
"720","1","CLU","false","CLU"
"721","1","C1QA","false","C1QA"
"722","1","C1QC","false","C1QC"
"723","1","QDPR","false","QDPR"
"724","1","FAM83C","false","FAM83C"
"725","1","DNTT","false","DNTT"
"726","1","SERTAD3","false","SERTAD3"
"727","1","SPEF2","false","SPEF2"
"728","1","ROBO3","false","ROBO3"
"729","1","TNS3","false","TNS3"
"730","1","SAFB2","false","SAFB2"
"731","1","RRP1B","false","RRP1B"
"732","1","FAM169A","false","FAM169A"
"733","1","KRT16","false","KRT16"
"734","1","KRT9","false","KRT9"
"735","1","KRT1","false","KRT1"
"736","1","PTPN5","false","PTPN5"
"737","1","MOCOS","false","MOCOS"
"738","1","TXNDC2","false","TXNDC2"
"740","1","TLN1","false","TLN1"
"741","1","UBE2N","false","UBE2N"
"742","1","EPN1","false","EPN1"
"743","1","RPN1","false","RPN1"
"744","1","RCC1","false","RCC1"
"745","1","RPL13A","false","RPL13A"
"746","1","MRPS23","false","MRPS23"
"747","1","ILF3","false","ILF3"
"748","1","PSMA6","false","PSMA6"
"749","1","NUP205","false","NUP205"
"752","1","SNRNP70","false","SNRNP70"
"753","1","RAB5C","false","RAB5C"
"754","1","MCM6","false","MCM6"
"755","1","RPL36","false","RPL36"
"756","1","DIMT1","false","DIMT1"
"757","1","VDAC2","false","VDAC2"
"758","1","STMN1","false","STMN1"
"759","1","PPIL1","false","PPIL1"
"760","1","UPF1","false","UPF1"
"761","1","PLEC","false","PLEC"
"762","1","DRG1","false","DRG1"
"763","1","DDX39B","false","DDX39B"
"764","1","RPL22","false","RPL22"
"765","1","FBL","false","FBL"
"766","1","DDX21","false","DDX21"
"767","1","RPS18","false","RPS18"
"768","1","TRIM28","false","TRIM28"
"769","1","SRM","false","SRM"
"770","1","RPS19","false","RPS19"
"771","1","HSPE1","false","HSPE1"
"772","1","RPL17","false","RPL17"
"773","1","RPS8","false","RPS8"
"774","1","NDUFA9","false","NDUFA9"
"775","1","NHP2","false","NHP2"
"776","1","POLR2C","false","POLR2C"
"777","1","LRBA","false","LRBA"
"778","1","SLC3A2","false","SLC3A2"
"779","1","RPA2","false","RPA2"
"780","1","TKT","false","TKT"
"781","1","PSMG2","false","PSMG2"
"782","1","FLOT2","false","FLOT2"
"783","1","PSMC6","false","PSMC6"
"784","1","MRPS34","false","MRPS34"
"785","1","FDFT1","false","FDFT1"
"786","1","RNH1","false","RNH1"
"787","1","C1QBP","false","C1QBP"
"788","1","PSMD13","false","PSMD13"
"789","1","DDX18","false","DDX18"
"790","1","ARF6","false","ARF6"
"791","1","RSU1","false","RSU1"
"792","1","SAR1A","false","SAR1A"
"793","1","HMGA1","false","HMGA1"
"794","1","PFKL","false","PFKL"
"795","1","SEPT9","false","SEPT9"
"796","1","NUP210","false","NUP210"
"797","1","PSMA2","false","PSMA2"
"798","1","COMT","false","COMT"
"799","1","EIF3K","false","EIF3K"
"800","1","TTC9C","false","TTC9C"
"801","1","SPTBN1","false","SPTBN1"
"802","1","EIF4H","false","EIF4H"
"803","1","NDUFV2","false","NDUFV2"
"804","1","RBBP4","false","RBBP4"
"805","1","PRPF19","false","PRPF19"
"806","1","G6PD","false","G6PD"
"807","1","UBE2L3","false","UBE2L3"
"808","1","ACACA","false","ACACA"
"809","1","RAE1","false","RAE1"
"810","1","IPO4","false","IPO4"
"811","1","PAICS","false","PAICS"
"812","1","RPL6","false","RPL6"
"813","1","VPS28","false","VPS28"
"814","1","RPLP2","false","RPLP2"
"815","1","MDN1","false","MDN1"
"816","1","GSTK1","false","GSTK1"
"817","1","RPL15","false","RPL15"
"818","1","EMG1","false","EMG1"
"819","1","CLIC5","false","CLIC5"
"820","1","PTGES3","false","PTGES3"
"821","1","NAT10","false","NAT10"
"822","1","STX4","false","STX4"
"824","1","PAFAH1B2","false","PAFAH1B2"
"825","1","LASP1","false","LASP1"
"826","1","NDUFA5","false","NDUFA5"
"827","1","PRKCB","false","PRKCB"
"828","1","SNRPE","false","SNRPE"
"829","1","CAP1","false","CAP1"
"830","1","U2AF1","false","U2AF1"
"831","1","SNRPB","false","SNRPB"
"832","1","VPS35","false","VPS35"
"833","1","DLD","false","DLD"
"834","1","KRT31","false","KRT31"
"835","1","NECAP2","false","NECAP2"
"836","1","PSMD5","false","PSMD5"
"837","1","RPA1","false","RPA1"
"838","1","HMGB1","false","HMGB1"
"839","1","SLC5A3","false","SLC5A3"
"840","1","SUB1","false","SUB1"
"841","1","RPL29","false","RPL29"
"842","1","DNAJB1","false","DNAJB1"
"843","1","SRP14","false","SRP14"
"844","1","IDI1","false","IDI1"
"845","1","PRPS2","false","PRPS2"
"846","1","RAB7A","false","RAB7A"
"847","1","LCP1","false","LCP1"
"848","1","RTCB","false","RTCB"
"849","1","RPL31","false","RPL31"
"850","1","PGAM5","false","PGAM5"
"851","1","AIMP2","false","AIMP2"
"852","1","DHX30","false","DHX30"
"853","1","SLC25A1","false","SLC25A1"
"854","1","CPSF6","false","CPSF6"
"855","1","NOP58","false","NOP58"
"856","1","KIDINS220","false","KIDINS220"
"857","1","MRPL13","false","MRPL13"
"858","1","PDLIM5","false","PDLIM5"
"859","1","ACLY","false","ACLY"
"860","1","KRT5","false","KRT5"
"861","1","EIF2S3","false","EIF2S3"
"862","1","ACOT13","false","ACOT13"
"863","1","ST13","false","ST13"
"864","1","CLTB","false","CLTB"
"865","1","CKAP5","false","CKAP5"
"866","1","APOBEC3C","false","APOBEC3C"
"867","1","APOBEC3D","false","APOBEC3D"
"868","1","CLNS1A","false","CLNS1A"
"869","1","LSM12","false","LSM12"
