"SUID","__mclCluster","name","selected","shared name"
"618204","1","FKBP8","false","FKBP8"
"618205","1","DSP","false","DSP"
"618206","5","CDH7","false","CDH7"
"618207","5","CDH10","false","CDH10"
"618208","1","HLA-A","false","HLA-A"
"618209","1","TAP1","false","TAP1"
"618210","1","TAPBP","false","TAPBP"
"618211","1","SPTBN1","false","SPTBN1"
"618212","1","PHF5A","false","PHF5A"
"618213","1","SF3B5","false","SF3B5"
"618214","1","SF3B4","false","SF3B4"
"618215","2","DDX42","false","DDX42"
"618216","1","SF3A2","false","SF3A2"
"618217","1","SOCS3","false","SOCS3"
"618218","19","NR2E3","false","NR2E3"
"618219","1","NCOA2","false","NCOA2"
"618220","1","NR1I3","false","NR1I3"
"618221","1","THRA","false","THRA"
"618222","1","ARNTL","false","ARNTL"
"618223","1","CLOCK","false","CLOCK"
"618224","1","NPAS2","false","NPAS2"
"618225","1","GIPC1","false","GIPC1"
"618226","1","SP1","false","SP1"
"618227","1","PPARGC1A","false","PPARGC1A"
"618228","1","UBE2D2","false","UBE2D2"
"618229","1","PAWR","false","PAWR"
"618230","1","CANX","false","CANX"
"618231","1","CALR","false","CALR"
"618232","1","PIK3C2B","false","PIK3C2B"
"618233","1","CASP2","false","CASP2"
"618234","1","TRIM24","false","TRIM24"
"618235","3","APCS","false","APCS"
"618236","1","MYBL2","false","MYBL2"
"618237","1","POLA1","false","POLA1"
"618238","7","LCAT","false","LCAT"
"618239","1","TAF1","false","TAF1"
"618240","5","TCF7L1","false","TCF7L1"
"618241","1","NR1H3","false","NR1H3"
"618242","1","GRAP","false","GRAP"
"618243","1","NR2F6","false","NR2F6"
"618244","1","PIM1","false","PIM1"
"618245","1","CARD11","false","CARD11"
"618246","1","CARD9","false","CARD9"
"618247","1","IL6ST","false","IL6ST"
"618248","1","PRPF6","false","PRPF6"
"618249","3","CRP","false","CRP"
"618250","1","PTPRO","false","PTPRO"
"618251","1","MPDZ","false","MPDZ"
"618252","1","OSMR","false","OSMR"
"618253","1","MATK","false","MATK"
"618254","1","PAK1","false","PAK1"
"618255","1","BAG1","false","BAG1"
"618256","1","MAPK7","false","MAPK7"
"618257","1","PDGFRB","false","PDGFRB"
"618258","1","MAP3K1","false","MAP3K1"
"618259","1","BRAF","false","BRAF"
"618260","1","PPP4C","false","PPP4C"
"618261","1","MYOC","false","MYOC"
"618262","1","NRG1","false","NRG1"
"618263","1","AVEN","false","AVEN"
"618264","1","NCL","false","NCL"
"618265","1","CARD10","false","CARD10"
"618266","1","CEBPZ","false","CEBPZ"
"618267","1","WTAP","false","WTAP"
"618268","1","CD44","false","CD44"
"618269","1","TGM2","false","TGM2"
"618270","1","MAPK10","false","MAPK10"
"618271","1","MAPK8","false","MAPK8"
"618272","1","MOAP1","false","MOAP1"
"618273","1","POU2F2","false","POU2F2"
"618274","1","FKBP1B","false","FKBP1B"
"618275","9","GPR37","false","GPR37"
"618276","1","PARK2","false","PARK2"
"618277","1","ERCC6","false","ERCC6"
"618278","1","ERCC2","false","ERCC2"
"618279","1","ERCC3","false","ERCC3"
"618280","1","PTPN1","false","PTPN1"
"618281","1","IFNGR2","false","IFNGR2"
"618282","1","CIZ1","false","CIZ1"
"618283","1","RDX","false","RDX"
"618284","1","IL4R","false","IL4R"
"618285","1","PIAS1","false","PIAS1"
"618286","1","SKP1","false","SKP1"
"618287","1","CACYBP","false","CACYBP"
"618288","1","TBL1X","false","TBL1X"
"618289","1","GTF2H1","false","GTF2H1"
"618290","3","C1QA","false","C1QA"
"618291","1","CFLAR","false","CFLAR"
"618292","1","IFI16","false","IFI16"
"618293","3","HSPG2","false","HSPG2"
"618294","5","CDH18","false","CDH18"
"618295","5","CDH6","false","CDH6"
"618296","1","RASA1","false","RASA1"
"618297","1","GRB14","false","GRB14"
"618298","1","MED17","false","MED17"
"618299","4","CD59","false","CD59"
"618300","1","YWHAH","false","YWHAH"
"618301","1","STK11","false","STK11"
"618302","1","CDC14B","false","CDC14B"
"618303","1","SH2D3A","false","SH2D3A"
"618304","1","PTPN6","false","PTPN6"
"618305","1","GSN","false","GSN"
"618306","1","CAV1","false","CAV1"
"618307","1","TMBIM6","false","TMBIM6"
"618308","1","PECAM1","false","PECAM1"
"618309","1","PPP2R5A","false","PPP2R5A"
"618310","1","DSC3","false","DSC3"
"618311","1","TBP","false","TBP"
"618312","1","HSPA1A","false","HSPA1A"
"618313","1","IKBKB","false","IKBKB"
"618314","1","CHUK","false","CHUK"
"618315","1","IL2RA","false","IL2RA"
"618316","1","ICAM1","false","ICAM1"
"618317","1","EPS15","false","EPS15"
"618318","5","CDH11","false","CDH11"
"618319","1","WRN","false","WRN"
"618320","1","ITGB3","false","ITGB3"
"618321","1","MED1","false","MED1"
"618322","1","PPP1R13L","false","PPP1R13L"
"618323","1","PXN","false","PXN"
"618324","1","MCAM","false","MCAM"
"618325","1","NCK2","false","NCK2"
"618326","1","ZNF148","false","ZNF148"
"618327","12","TRIO","false","TRIO"
"618328","1","MAP4K1","false","MAP4K1"
"618329","1","ARF4","false","ARF4"
"618330","1","BMF","false","BMF"
"618331","1","TXNIP","false","TXNIP"
"618332","3","C9","false","C9"
"618333","2","PRKG1","false","PRKG1"
"618334","1","NFKBIA","false","NFKBIA"
"618335","1","TFDP1","false","TFDP1"
"618336","1","RANBP10","false","RANBP10"
"618337","1","NFKB1","false","NFKB1"
"618338","1","RELA","false","RELA"
"618339","1","COPS5","false","COPS5"
"618340","1","RBL2","false","RBL2"
"618341","1","RB1","false","RB1"
"618342","7","LBP","false","LBP"
"618343","1","NR1H4","false","NR1H4"
"618344","8","NR1H2","false","NR1H2"
"618345","1","PKN1","false","PKN1"
"618346","1","PLD2","false","PLD2"
"618347","1","IFNGR1","false","IFNGR1"
"618348","1","IFNG","false","IFNG"
"618349","1","MDM4","false","MDM4"
"618350","1","RAP1A","false","RAP1A"
"618351","1","DOK1","false","DOK1"
"618352","3","FST","false","FST"
"618353","1","RHEB","false","RHEB"
"618354","1","MAP3K5","false","MAP3K5"
"618355","1","IGF1R","false","IGF1R"
"618356","1","IRS2","false","IRS2"
"618357","1","IRS1","false","IRS1"
"618358","1","CCR1","false","CCR1"
"618359","1","TUBB2B","false","TUBB2B"
"618360","1","TUBA1A","false","TUBA1A"
"618361","1","ACTG1","false","ACTG1"
"618362","1","NID2","false","NID2"
"618363","3","NID1","false","NID1"
"618364","1","NCAM1","false","NCAM1"
"618365","1","BCL3","false","BCL3"
"618366","1","TDP2","false","TDP2"
"618367","1","CCNG1","false","CCNG1"
"618368","1","TNC","false","TNC"
"618369","1","RET","false","RET"
"618370","1","SWAP70","false","SWAP70"
"618371","1","NCK1","false","NCK1"
"618372","1","CDC25A","false","CDC25A"
"618373","1","NR5A1","false","NR5A1"
"618374","1","FGFR3","false","FGFR3"
"618375","7","GPLD1","false","GPLD1"
"618376","3","AMBP","false","AMBP"
"618377","1","LCK","false","LCK"
"618378","1","CDK1","false","CDK1"
"618379","1","SOS2","false","SOS2"
"618380","1","DLGAP1","false","DLGAP1"
"618381","1","SOS1","false","SOS1"
"618382","1","CXCR2","false","CXCR2"
"618383","1","GNB2","false","GNB2"
"618384","1","GNG4","false","GNG4"
"618385","1","RFC1","false","RFC1"
"618386","1","SH3KBP1","false","SH3KBP1"
"618387","1","AKT1","false","AKT1"
"618388","16","BFSP1","false","BFSP1"
"618389","3","MIA","false","MIA"
"618390","1","PTGS2","false","PTGS2"
"618391","16","OSBP2","false","OSBP2"
"618392","1","DOK2","false","DOK2"
"618393","1","PLK3","false","PLK3"
"618394","1","MAPK8IP3","false","MAPK8IP3"
"618395","1","PTPRZ1","false","PTPRZ1"
"618396","1","USP9X","false","USP9X"
"618397","1","SMAD3","false","SMAD3"
"618398","1","SMAD2","false","SMAD2"
"618399","1","TGFBR2","false","TGFBR2"
"618400","1","ABCA1","false","ABCA1"
"618401","1","PTK2B","false","PTK2B"
"618402","1","BCAP31","false","BCAP31"
"618403","1","RAD9A","false","RAD9A"
"618404","1","APEX1","false","APEX1"
"618405","1","CLTC","false","CLTC"
"618406","1","PTK6","false","PTK6"
"618407","1","TAL1","false","TAL1"
"618408","1","STOM","false","STOM"
"618409","1","BLK","false","BLK"
"618410","1","GRB10","false","GRB10"
"618411","1","HMGB1","false","HMGB1"
"618412","1","JAK2","false","JAK2"
"618413","1","SRC","false","SRC"
"618414","1","VAV3","false","VAV3"
"618415","1","VAV2","false","VAV2"
"618416","1","VAV1","false","VAV1"
"618417","7","PLTP","false","PLTP"
"618418","1","S100A4","false","S100A4"
"618419","1","PLAT","false","PLAT"
"618420","1","EIF2AK2","false","EIF2AK2"
"618421","1","CDKN1B","false","CDKN1B"
"618422","1","CSF2RB","false","CSF2RB"
"618423","1","IL3RA","false","IL3RA"
"618424","1","IL3","false","IL3"
"618425","1","PKD1","false","PKD1"
"618426","1","RANBP9","false","RANBP9"
"618427","1","CACNA1C","false","CACNA1C"
"618428","1","MAPK14","false","MAPK14"
"618429","1","IGF1","false","IGF1"
"618430","1","STAT1","false","STAT1"
"618431","5","MYO7A","false","MYO7A"
"618432","5","VEZT","false","VEZT"
"618433","1","MAP2K1","false","MAP2K1"
"618434","1","PEBP1","false","PEBP1"
"618435","1","GRB7","false","GRB7"
"618436","13","BCL2L10","false","BCL2L10"
"618437","1","PDIA3","false","PDIA3"
"618438","1","CBLC","false","CBLC"
"618439","1","BRF1","false","BRF1"
"618440","1","YES1","false","YES1"
"618441","1","INPP5D","false","INPP5D"
"618442","1","PLCG1","false","PLCG1"
"618443","1","CRKL","false","CRKL"
"618444","1","TEC","false","TEC"
"618445","1","EDF1","false","EDF1"
"618446","1","NR0B2","false","NR0B2"
"618447","1","PRKCE","false","PRKCE"
"618448","1","MAPK3","false","MAPK3"
"618449","1","MAPK1","false","MAPK1"
"618450","1","CBL","false","CBL"
"618451","1","SOCS1","false","SOCS1"
"618452","1","PIK3R2","false","PIK3R2"
"618453","1","NRIP1","false","NRIP1"
"618454","1","TP53AIP1","false","TP53AIP1"
"618455","7","APOF","false","APOF"
"618456","1","PTK2","false","PTK2"
"618457","1","MYOD1","false","MYOD1"
"618458","1","RRAS","false","RRAS"
"618459","17","NLRC4","false","NLRC4"
"618460","1","MEFV","false","MEFV"
"618461","1","SRI","false","SRI"
"618462","1","BUB3","false","BUB3"
"618463","1","CENPB","false","CENPB"
"618464","1","CENPA","false","CENPA"
"618465","1","HERC5","false","HERC5"
"618466","1","RYR1","false","RYR1"
"618467","1","RYR3","false","RYR3"
"618468","1","TOP1","false","TOP1"
"618469","1","NCOA3","false","NCOA3"
"618470","5","APC2","false","APC2"
"618471","1","POU2F1","false","POU2F1"
"618472","1","AREG","false","AREG"
"618473","1","DUSP3","false","DUSP3"
"618474","1","EZR","false","EZR"
"618475","1","INPPL1","false","INPPL1"
"618476","1","EGF","false","EGF"
"618477","1","HSP90AA1","false","HSP90AA1"
"618478","7","APOL1","false","APOL1"
"618479","1","STK26","false","STK26"
"618480","1","FASLG","false","FASLG"
"618481","1","TSC22D3","false","TSC22D3"
"618482","1","PPP2CA","false","PPP2CA"
"618483","1","RRAS2","false","RRAS2"
"618484","1","NR3C1","false","NR3C1"
"618485","1","WAS","false","WAS"
"618486","1","TRADD","false","TRADD"
"618487","1","TNFRSF10A","false","TNFRSF10A"
"618488","1","COL7A1","false","COL7A1"
"618489","1","CAPN2","false","CAPN2"
"618490","1","SF3B6","false","SF3B6"
"618491","1","PTPRJ","false","PTPRJ"
"618492","1","COPE","false","COPE"
"618493","4","CDKN2D","false","CDKN2D"
"618494","1","ABL1","false","ABL1"
"618495","1","CSF1","false","CSF1"
"618496","1","CSF1R","false","CSF1R"
"618497","1","ITGB1","false","ITGB1"
"618498","3","ITGA5","false","ITGA5"
"618499","1","ARF1","false","ARF1"
"618500","1","E4F1","false","E4F1"
"618501","1","SF3B3","false","SF3B3"
"618502","1","SF3B2","false","SF3B2"
"618503","1","ELL","false","ELL"
"618504","5","CDH8","false","CDH8"
"618505","1","PLAGL1","false","PLAGL1"
"618506","1","CCND1","false","CCND1"
"618507","1","PPFIA1","false","PPFIA1"
"618508","1","CD81","false","CD81"
"618509","1","CD9","false","CD9"
"618510","1","ATN1","false","ATN1"
"618511","1","TSC22D1","false","TSC22D1"
"618512","1","SNRPN","false","SNRPN"
"618513","1","SLC25A6","false","SLC25A6"
"618514","1","ECSIT","false","ECSIT"
"618515","1","MPHOSPH6","false","MPHOSPH6"
"618516","1","LAMA4","false","LAMA4"
"618517","1","FUBP1","false","FUBP1"
"618518","1","EIF2S2","false","EIF2S2"
"618519","1","CDC42","false","CDC42"
"618520","1","CCL18","false","CCL18"
"618521","1","TXNDC9","false","TXNDC9"
"618522","1","ZFP64","false","ZFP64"
"618523","1","WDR33","false","WDR33"
"618524","1","LUC7L2","false","LUC7L2"
"618525","1","TUBB3","false","TUBB3"
"618526","8","TTR","false","TTR"
"618527","1","TMPRSS3","false","TMPRSS3"
"618528","8","TK1","false","TK1"
"618529","1","TARDBP","false","TARDBP"
"618530","1","SULT1E1","false","SULT1E1"
"618531","1","STX5","false","STX5"
"618532","1","SUMO2","false","SUMO2"
"618533","1","SUMO3","false","SUMO3"
"618534","1","SIRT6","false","SIRT6"
"618535","1","SERPINB9","false","SERPINB9"
"618536","1","SAT1","false","SAT1"
"618537","1","RNF10","false","RNF10"
"618538","1","PSMD11","false","PSMD11"
"618539","1","PRKRA","false","PRKRA"
"618540","1","PPA1","false","PPA1"
"618541","1","PCDHA4","false","PCDHA4"
"618542","1","SERBP1","false","SERBP1"
"618543","1","PAFAH1B3","false","PAFAH1B3"
"618544","1","PNP","false","PNP"
"618545","18","CRCT1","false","CRCT1"
"618546","1","MRPL44","false","MRPL44"
"618547","1","MAN2A2","false","MAN2A2"
"618548","1","MAD2L1BP","false","MAD2L1BP"
"618549","1","KIF15","false","KIF15"
"618550","1","HMG20B","false","HMG20B"
"618551","1","GSTO1","false","GSTO1"
"618552","1","GPS2","false","GPS2"
"618553","1","GOLM1","false","GOLM1"
"618554","1","GIPC2","false","GIPC2"
"618555","1","FXYD6","false","FXYD6"
"618556","1","UBR1","false","UBR1"
"618557","1","CRMP1","false","CRMP1"
"618558","1","BRD7","false","BRD7"
"618559","1","CRELD1","false","CRELD1"
"618560","1","COX17","false","COX17"
"618561","1","CCT5","false","CCT5"
"618562","1","TRIB3","false","TRIB3"
"618563","1","BTBD2","false","BTBD2"
"618564","1","BHLHE40","false","BHLHE40"
"618565","1","ATF3","false","ATF3"
"618566","1","SRRT","false","SRRT"
"618567","1","ARL3","false","ARL3"
"618568","3","ANXA3","false","ANXA3"
"618569","1","ZCCHC10","false","ZCCHC10"
"618570","1","XRCC4","false","XRCC4"
"618571","1","NASP","false","NASP"
"618572","15","TRBV2","false","TRBV2"
"618573","1","TPI1","false","TPI1"
"618574","1","TOLLIP","false","TOLLIP"
"618575","1","TNFRSF14","false","TNFRSF14"
"618576","1","SYN1","false","SYN1"
"618577","1","COPS6","false","COPS6"
"618578","1","SLC2A1","false","SLC2A1"
"618579","1","SDCCAG3","false","SDCCAG3"
"618580","1","S100A8","false","S100A8"
"618581","1","SGSM2","false","SGSM2"
"618582","1","RPS3A","false","RPS3A"
"618583","1","RAB1A","false","RAB1A"
"618584","4","QTRT1","false","QTRT1"
"618585","1","PSME1","false","PSME1"
"618586","1","MOB4","false","MOB4"
"618587","15","PLEKHA4","false","PLEKHA4"
"618588","1","PHF10","false","PHF10"
"618589","1","AIFM1","false","AIFM1"
"618590","1","NFATC2","false","NFATC2"
"618591","1","PGAM5","false","PGAM5"
"618592","2","DIS3L2","false","DIS3L2"
"618593","1","FAM173A","false","FAM173A"
"618594","1","MAFG","false","MAFG"
"618595","1","LOR","false","LOR"
"618596","1","LRIF1","false","LRIF1"
"618597","1","CDC73","false","CDC73"
"618598","4","CCDC106","false","CCDC106"
"618599","15","HSPB3","false","HSPB3"
"618600","1","TRIOBP","false","TRIOBP"
"618601","15","OLFML3","false","OLFML3"
"618602","1","HMOX2","false","HMOX2"
"618603","1","HABP4","false","HABP4"
"618604","1","FABP4","false","FABP4"
"618605","1","ELL3","false","ELL3"
"618606","1","DLEU1","false","DLEU1"
"618607","1","CBX8","false","CBX8"
"618608","1","YAE1D1","false","YAE1D1"
"618609","15","ORAI2","false","ORAI2"
"618610","1","BRIX1","false","BRIX1"
"618611","4","ASAH1","false","ASAH1"
"618612","1","USP11","false","USP11"
"618613","1","POLA2","false","POLA2"
"618614","1","TOMM20","false","TOMM20"
"618615","12","TOB1","false","TOB1"
"618616","7","TNFRSF10C","false","TNFRSF10C"
"618617","1","THAP8","false","THAP8"
"618618","1","TOM1L1","false","TOM1L1"
"618619","1","PDPN","false","PDPN"
"618620","15","SLC38A3","false","SLC38A3"
"618621","1","SH3YL1","false","SH3YL1"
"618622","1","RPL18A","false","RPL18A"
"618623","1","RAB4A","false","RAB4A"
"618624","1","PPP1R8","false","PPP1R8"
"618625","1","NOL12","false","NOL12"
"618626","1","KIAA0087","false","KIAA0087"
"618627","1","IVNS1ABP","false","IVNS1ABP"
"618628","1","SH3GL2","false","SH3GL2"
"618629","1","MAP7D1","false","MAP7D1"
"618630","1","DPPA4","false","DPPA4"
"618631","12","FLYWCH1","false","FLYWCH1"
"618632","15","DAP","false","DAP"
"618633","1","EEF1G","false","EEF1G"
"618634","1","HDAC11","false","HDAC11"
"618635","1","GNB2L1","false","GNB2L1"
"618636","1","GET4","false","GET4"
"618637","1","BRD1","false","BRD1"
"618638","1","ATP5C1","false","ATP5C1"
"618639","1","TNRC6A","false","TNRC6A"
"618640","1","AKAP6","false","AKAP6"
"618641","1","PPP1CC","false","PPP1CC"
"618642","1","PPP1CB","false","PPP1CB"
"618643","1","PPP1CA","false","PPP1CA"
"618644","1","PRKAR2B","false","PRKAR2B"
"618645","1","PRKAR2A","false","PRKAR2A"
"618646","1","PRKACB","false","PRKACB"
"618647","1","PRKACG","false","PRKACG"
"618648","1","TNRC6B","false","TNRC6B"
"618649","1","CDK8","false","CDK8"
"618650","1","SUV39H1","false","SUV39H1"
"618651","1","KAT2B","false","KAT2B"
"618652","1","HIPK2","false","HIPK2"
"618653","1","CREB1","false","CREB1"
"618654","1","MECOM","false","MECOM"
"618655","1","MYB","false","MYB"
"618656","1","CEBPB","false","CEBPB"
"618657","1","DVL3","false","DVL3"
"618658","1","TADA3","false","TADA3"
"618659","1","RBM14","false","RBM14"
"618660","1","IKZF4","false","IKZF4"
"618661","1","IKZF3","false","IKZF3"
"618662","1","IKZF1","false","IKZF1"
"618663","1","ACTL6B","false","ACTL6B"
"618664","1","HIPK3","false","HIPK3"
"618665","1","CHD3","false","CHD3"
"618666","1","UBE2I","false","UBE2I"
"618667","1","SUMO1","false","SUMO1"
"618668","1","ARID1B","false","ARID1B"
"618669","1","ACTL6A","false","ACTL6A"
"618670","1","SMARCE1","false","SMARCE1"
"618671","1","SMARCC2","false","SMARCC2"
"618672","1","ARID1A","false","ARID1A"
"618673","1","BCOR","false","BCOR"
"618674","1","POLR2A","false","POLR2A"
"618675","1","SMARCC1","false","SMARCC1"
"618676","1","SMARCB1","false","SMARCB1"
"618677","1","HDAC1","false","HDAC1"
"618678","1","RUVBL1","false","RUVBL1"
"618679","1","BCL6","false","BCL6"
"618680","1","YWHAE","false","YWHAE"
"618681","1","NCOR2","false","NCOR2"
"618682","1","RBBP4","false","RBBP4"
"618683","1","MEF2D","false","MEF2D"
"618684","1","MEF2C","false","MEF2C"
"618685","1","MEF2A","false","MEF2A"
"618686","1","SIN3B","false","SIN3B"
"618687","1","SIN3A","false","SIN3A"
"618688","1","HDAC2","false","HDAC2"
"618689","1","HIST4H4","false","HIST4H4"
"618690","1","HIST2H3A","false","HIST2H3A"
"618691","1","HDAC9","false","HDAC9"
"618692","1","HIF1A","false","HIF1A"
"618693","1","FKBP2","false","FKBP2"
"618694","1","RRM2","false","RRM2"
"618695","1","RRM2B","false","RRM2B"
"618696","1","CCT3","false","CCT3"
"618697","1","PHKA2","false","PHKA2"
"618698","1","OIP5","false","OIP5"
"618699","1","YWHAB","false","YWHAB"
"618700","1","ARAF","false","ARAF"
"618701","1","PTEN","false","PTEN"
"618702","1","HIST2H2BE","false","HIST2H2BE"
"618703","1","HIST2H4A","false","HIST2H4A"
"618704","1","GIT1","false","GIT1"
"618705","5","BOC","false","BOC"
"618706","5","CDON","false","CDON"
"618707","1","RAB8B","false","RAB8B"
"618708","4","PARP3","false","PARP3"
"618709","1","FER","false","FER"
"618710","1","FYN","false","FYN"
"618711","1","UBE2A","false","UBE2A"
"618712","1","RCHY1","false","RCHY1"
"618713","1","DLG5","false","DLG5"
"618714","1","TP53RK","false","TP53RK"
"618715","1","TRPV5","false","TRPV5"
"618716","4","CLEC3B","false","CLEC3B"
"618717","1","HIPK1","false","HIPK1"
"618718","1","TJP1","false","TJP1"
"618719","6","CBY1","false","CBY1"
"618720","1","SPRY4","false","SPRY4"
"618721","1","HBEGF","false","HBEGF"
"618722","1","S100A13","false","S100A13"
"618723","1","ING5","false","ING5"
"618724","1","ING4","false","ING4"
"618725","7","GALNT4","false","GALNT4"
"618726","1","CD74","false","CD74"
"618727","2","PTPN14","false","PTPN14"
"618728","9","SPNS1","false","SPNS1"
"618729","1","SLC9A3R1","false","SLC9A3R1"
"618730","1","CCNE1","false","CCNE1"
"618731","1","TP53INP1","false","TP53INP1"
"618732","1","TDG","false","TDG"
"618733","1","EEF2","false","EEF2"
"618734","3","FN1","false","FN1"
"618735","1","NOV","false","NOV"
"618736","1","AGO1","false","AGO1"
"618737","1","PML","false","PML"
"618738","1","CAMLG","false","CAMLG"
"618739","1","MTA2","false","MTA2"
"618740","1","MTA1","false","MTA1"
"618741","1","ZNF354A","false","ZNF354A"
"618742","1","IKZF2","false","IKZF2"
"618743","1","PPARG","false","PPARG"
"618744","1","PPARD","false","PPARD"
"618745","1","NR2C2","false","NR2C2"
"618746","1","NR2C1","false","NR2C1"
"618747","1","RARA","false","RARA"
"618748","1","CCNA2","false","CCNA2"
"618749","1","PHB","false","PHB"
"618750","1","MDC1","false","MDC1"
"618751","1","CEACAM1","false","CEACAM1"
"618752","1","TBL1XR1","false","TBL1XR1"
"618753","1","NCOR1","false","NCOR1"
"618754","1","SUZ12","false","SUZ12"
"618755","1","CA9","false","CA9"
"618756","5","AJAP1","false","AJAP1"
"618757","1","DCTN1","false","DCTN1"
"618758","1","SS18","false","SS18"
"618759","1","RPL11","false","RPL11"
"618760","1","ZNF423","false","ZNF423"
"618761","5","CDH2","false","CDH2"
"618762","1","CCR5","false","CCR5"
"618763","1","CABLES1","false","CABLES1"
"618764","1","CABLES2","false","CABLES2"
"618765","1","GATA1","false","GATA1"
"618766","1","RASD2","false","RASD2"
"618767","1","DDX20","false","DDX20"
"618768","11","AGO2","false","AGO2"
"618769","1","RNF8","false","RNF8"
"618770","1","NTRK1","false","NTRK1"
"618771","1","SORT1","false","SORT1"
"618772","1","SYNGAP1","false","SYNGAP1"
"618773","1","XRCC1","false","XRCC1"
"618774","1","DNTTIP2","false","DNTTIP2"
"618775","1","SERTAD1","false","SERTAD1"
"618776","1","CNKSR1","false","CNKSR1"
"618777","1","YBX1","false","YBX1"
"618778","1","ANKRD2","false","ANKRD2"
"618779","1","RNU11","false","RNU11"
"618780","1","CARM1","false","CARM1"
"618781","1","PRMT1","false","PRMT1"
"618782","1","EP300","false","EP300"
"618783","1","SOD1","false","SOD1"
"618784","4","TGFB2","false","TGFB2"
"618785","1","VASN","false","VASN"
"618786","1","FNBP1","false","FNBP1"
"618787","1","VDAC1","false","VDAC1"
"618788","1","LINC01194","false","LINC01194"
"618789","1","BCCIP","false","BCCIP"
"618790","1","HNF4A","false","HNF4A"
"618791","1","ACP1","false","ACP1"
"618792","1","ESR1","false","ESR1"
"618793","1","SMAD7","false","SMAD7"
"618794","1","CDH5","false","CDH5"
"618795","5","CDH3","false","CDH3"
"618796","1","SMARCA4","false","SMARCA4"
"618797","1","GADD45G","false","GADD45G"
"618798","1","CDK2","false","CDK2"
"618799","1","KIT","false","KIT"
"618800","1","BCR","false","BCR"
"618801","5","LEF1","false","LEF1"
"618802","1","S100B","false","S100B"
"618803","1","PRKDC","false","PRKDC"
"618804","1","CREBBP","false","CREBBP"
"618805","1","CTBP1","false","CTBP1"
"618806","1","SFN","false","SFN"
"618807","13","BCL2L1","false","BCL2L1"
"618808","1","CHEK1","false","CHEK1"
"618809","1","MYC","false","MYC"
"618810","1","RPA1","false","RPA1"
"618811","1","ERBB2","false","ERBB2"
"618812","1","MDM2","false","MDM2"
"618813","1","NCOA6","false","NCOA6"
"618814","1","BRCC3","false","BRCC3"
"618815","1","BRE","false","BRE"
"618816","1","BRCA2","false","BRCA2"
"618817","1","RAD51","false","RAD51"
"618818","1","BARD1","false","BARD1"
"618819","1","VCL","false","VCL"
"618820","1","EPHA3","false","EPHA3"
"618821","5","CTNNA1","false","CTNNA1"
"618822","1","CDH1","false","CDH1"
"618823","1","TFAP2A","false","TFAP2A"
"618824","1","CASP3","false","CASP3"
"618825","1","ATR","false","ATR"
"618826","1","BLM","false","BLM"
"618827","1","AR","false","AR"
"618828","1","PSEN1","false","PSEN1"
"618829","3","SERPINB8","false","SERPINB8"
"618830","13","BAX","false","BAX"
"618831","1","SMARCA2","false","SMARCA2"
"618832","1","BRCA1","false","BRCA1"
"618833","1","ATM","false","ATM"
"618834","1","AXIN1","false","AXIN1"
"618835","13","BAK1","false","BAK1"
"618836","1","PIK3R1","false","PIK3R1"
"618837","1","APC","false","APC"
"618838","1","TP53BP1","false","TP53BP1"
"618839","5","JUP","false","JUP"
"618840","5","CTNND1","false","CTNND1"
"618841","1","YWHAZ","false","YWHAZ"
"618842","1","SMNDC1","false","SMNDC1"
"618843","1","RNPS1","false","RNPS1"
"618844","1","SNRNP40","false","SNRNP40"
"618845","1","HDAC3","false","HDAC3"
"618846","1","FIBP","false","FIBP"
"618847","1","BRF2","false","BRF2"
"618848","1","ATG12","false","ATG12"
"618849","1","NFKB2","false","NFKB2"
"618850","1","MAP3K3","false","MAP3K3"
"618851","1","HSPB1","false","HSPB1"
"618852","1","ERH","false","ERH"
"618853","1","COPB2","false","COPB2"
"618854","1","DHX36","false","DHX36"
"618855","1","MAGED1","false","MAGED1"
"618856","1","PRPSAP1","false","PRPSAP1"
"618857","1","MARS","false","MARS"
"618858","1","EWSR1","false","EWSR1"
"618859","1","S100A9","false","S100A9"
"618860","1","IGF2BP1","false","IGF2BP1"
"618861","1","NOC2L","false","NOC2L"
"618862","1","AUP1","false","AUP1"
"618863","1","GAPDH","false","GAPDH"
"618864","1","PPM1B","false","PPM1B"
"618865","1","AURKA","false","AURKA"
"618866","1","DYNLL1","false","DYNLL1"
"618867","1","CD40","false","CD40"
"618868","1","TRAF6","false","TRAF6"
"618869","1","SAP18","false","SAP18"
"618870","1","DNAAF5","false","DNAAF5"
"618871","1","MYO1D","false","MYO1D"
"618872","1","YWHAG","false","YWHAG"
"618873","1","CNBP","false","CNBP"
"618874","1","YWHAQ","false","YWHAQ"
"618875","1","MMS19","false","MMS19"
"618876","1","C20orf24","false","C20orf24"
"618877","1","IGF2BP3","false","IGF2BP3"
"618878","1","VHL","false","VHL"
"618879","1","KRT33B","false","KRT33B"
"618880","1","GEMIN4","false","GEMIN4"
"618881","1","HIST1H2BC","false","HIST1H2BC"
"618882","1","PUF60","false","PUF60"
"618883","1","FANCI","false","FANCI"
"618884","17","ELF3","false","ELF3"
"618885","1","PINX1","false","PINX1"
"618886","1","DDX3X","false","DDX3X"
"618887","1","EIF4A2","false","EIF4A2"
"618888","19","CDK4","false","CDK4"
"618889","1","HEATR1","false","HEATR1"
"618890","1","PHB2","false","PHB2"
"618891","19","CDK6","false","CDK6"
