"SUID","__mclCluster","name","selected","shared name"
"8301","1","RPL7A","false","RPL7A"
"8302","1","ACTR2","false","ACTR2"
"8303","1","PRDX2","false","PRDX2"
"8304","1","HNRNPH3","false","HNRNPH3"
"8305","1","HNRNPA2B1","false","HNRNPA2B1"
"8306","1","APRT","false","APRT"
"8307","1","FASN","false","FASN"
"8308","1","ATAD3A","false","ATAD3A"
"8309","1","RPL30","false","RPL30"
"8310","1","RPS14","false","RPS14"
"8311","1","YARS","false","YARS"
"8312","1","KRT19","false","KRT19"
"8313","1","HNRNPC","false","HNRNPC"
"8314","1","HIST1H2AD","false","HIST1H2AD"
"8315","1","RPS27A","false","RPS27A"
"8316","1","UBB","false","UBB"
"8317","1","CAPNS1","false","CAPNS1"
"8318","1","DARS","false","DARS"
"8319","1","VAMP8","false","VAMP8"
"8320","1","TUBB","false","TUBB"
"8321","1","RPL3","false","RPL3"
"8322","1","RPS5","false","RPS5"
"8323","1","DAZAP1","false","DAZAP1"
"8324","1","LARS","false","LARS"
"8325","1","PTBP1","false","PTBP1"
"8326","1","EIF2S1","false","EIF2S1"
"8327","1","RPS6","false","RPS6"
"8328","1","RPS28","false","RPS28"
"8329","1","DDX17","false","DDX17"
"8330","1","HIST2H3C","false","HIST2H3C"
"8331","1","PCBP2","false","PCBP2"
"8332","1","PCBP1","false","PCBP1"
"8333","1","HNRNPL","false","HNRNPL"
"8334","1","PPIA","false","PPIA"
"8336","1","MTOR","false","MTOR"
"8337","1","HTRA2","false","HTRA2"
"8338","1","RBM17","false","RBM17"
"8339","1","PLRG1","false","PLRG1"
"8340","1","SNIP1","false","SNIP1"
"8341","1","IFIT3","false","IFIT3"
"8342","1","FOXM1","false","FOXM1"
"8344","1","SYNPO2","false","SYNPO2"
"8348","1","ZNF335","false","ZNF335"
"8349","1","PRX","false","PRX"
"8351","1","EIF4ENIF1","false","EIF4ENIF1"
"8352","1","RBM23","false","RBM23"
"8353","1","BCL11A","false","BCL11A"
"8355","1","TRA2A","false","TRA2A"
"8356","1","NIPBL","false","NIPBL"
"8357","1","SSBP2","false","SSBP2"
"8358","1","POGZ","false","POGZ"
"8359","1","LPIN1","false","LPIN1"
"8360","1","ANKRD12","false","ANKRD12"
"8361","1","TPX2","false","TPX2"
"8362","1","TRAK1","false","TRAK1"
"8363","1","CASC3","false","CASC3"
"8364","1","CLASRP","false","CLASRP"
"8365","1","MSL3","false","MSL3"
"8366","1","SORBS1","false","SORBS1"
"8367","1","ABI2","false","ABI2"
"8368","1","N4BP1","false","N4BP1"
"8370","1","TJP2","false","TJP2"
"8371","1","SRSF11","false","SRSF11"
"8372","1","ZMYM3","false","ZMYM3"
"8374","1","SLBP","false","SLBP"
"8375","1","ZFP36","false","ZFP36"
"8377","1","KLF10","false","KLF10"
"8378","1","ZEB1","false","ZEB1"
"8381","1","SRSF2","false","SRSF2"
"8382","1","SRSF7","false","SRSF7"
"8383","1","NUMA1","false","NUMA1"
"8384","1","NFATC3","false","NFATC3"
"8385","1","MLLT3","false","MLLT3"
"8387","1","HSF1","false","HSF1"
"8388","1","ELK1","false","ELK1"
"8389","1","ATF6B","false","ATF6B"
"8390","1","DDIT3","false","DDIT3"
"8391","1","CDC6","false","CDC6"
"8392","1","CDK3","false","CDK3"
"8393","1","CDKN1C","false","CDKN1C"
"8394","1","IQCB1","false","IQCB1"
"8396","1","TNFAIP3","false","TNFAIP3"
"8397","1","NOS2","false","NOS2"
"8399","1","IRS4","false","IRS4"
"8400","1","SH2D1A","false","SH2D1A"
"8401","1","APBB3","false","APBB3"
"8403","1","FES","false","FES"
"8404","1","PLCG2","false","PLCG2"
"8405","1","ABL2","false","ABL2"
"8406","1","ZAP70","false","ZAP70"
"8407","1","BMX","false","BMX"
"8408","1","SHC2","false","SHC2"
"8409","1","SLA","false","SLA"
"8410","1","MAPK8IP2","false","MAPK8IP2"
"8411","1","DOK6","false","DOK6"
"8412","1","ANKS1B","false","ANKS1B"
"8413","1","CLNK","false","CLNK"
"8414","1","TNS4","false","TNS4"
"8415","1","DOK4","false","DOK4"
"8416","1","RIN2","false","RIN2"
"8417","1","PIK3R3","false","PIK3R3"
"8418","1","ANKS1A","false","ANKS1A"
"8420","1","SH2D2A","false","SH2D2A"
"8421","1","SH2B1","false","SH2B1"
"8422","1","CISH","false","CISH"
"8423","1","DOK5","false","DOK5"
"8424","1","APPL1","false","APPL1"
"8425","1","MAPK8IP1","false","MAPK8IP1"
"8426","1","SH2B3","false","SH2B3"
"8427","1","NUMBL","false","NUMBL"
"8428","1","SQSTM1","false","SQSTM1"
"8429","1","RALB","false","RALB"
"8431","1","SMAD9","false","SMAD9"
"8432","1","ORC3","false","ORC3"
"8433","1","PRPF40A","false","PRPF40A"
"8434","1","ORC4","false","ORC4"
"8435","1","MCM10","false","MCM10"
"8436","1","CDC45","false","CDC45"
"8437","1","CDC7","false","CDC7"
"8438","1","CCNB2","false","CCNB2"
"8439","1","ZFYVE9","false","ZFYVE9"
"8440","1","SKIL","false","SKIL"
"8441","1","ZNF512B","false","ZNF512B"
"8442","1","SMAD5","false","SMAD5"
"8443","1","PRKD2","false","PRKD2"
"8444","1","RNF39","false","RNF39"
"8445","1","TARBP2","false","TARBP2"
"8446","1","CNOT7","false","CNOT7"
"8447","1","BIRC7","false","BIRC7"
"8448","1","ANKRD13A","false","ANKRD13A"
"8449","1","ANKRD13B","false","ANKRD13B"
"8450","1","ANKRD13D","false","ANKRD13D"
"8451","1","IL7R","false","IL7R"
"8452","1","PPP3CC","false","PPP3CC"
"8453","1","MLH1","false","MLH1"
"8454","1","MAP1LC3A","false","MAP1LC3A"
"8455","1","ZBTB7B","false","ZBTB7B"
"8456","1","TRIM8","false","TRIM8"
"8457","1","CFTR","false","CFTR"
"8459","1","CBX4","false","CBX4"
"8460","1","CBX6","false","CBX6"
"8464","1","GEMIN5","false","GEMIN5"
"8465","1","SVIL","false","SVIL"
"8466","1","ERBB2IP","false","ERBB2IP"
"8468","1","PPP2R2B","false","PPP2R2B"
"8469","1","CHD9","false","CHD9"
"8470","1","PTPN23","false","PTPN23"
"8471","1","CHMP4A","false","CHMP4A"
"8473","1","CASP7","false","CASP7"
"8475","1","PAN2","false","PAN2"
"8476","1","IGSF8","false","IGSF8"
"8477","1","MYBBP1A","false","MYBBP1A"
"8481","1","IGLL5","false","IGLL5"
"8496","1","CASP14","false","CASP14"
"8498","1","LRP6","false","LRP6"
"8499","1","DNAJA3","false","DNAJA3"
"8500","1","GTF2H4","false","GTF2H4"
"8501","1","TERT","false","TERT"
"8502","1","RNF114","false","RNF114"
"8503","1","NUP62","false","NUP62"
"8504","1","GLP1R","false","GLP1R"
"8505","1","PINK1","false","PINK1"
"8506","1","ECD","false","ECD"
"8507","1","ATP4A","false","ATP4A"
"8509","1","TUBA4A","false","TUBA4A"
"8510","1","TUBB4A","false","TUBB4A"
"8511","1","TUBB2A","false","TUBB2A"
"8512","1","IGHG3","false","IGHG3"
"8513","1","KRT86","false","KRT86"
"8514","1","AP1S1","false","AP1S1"
"8515","1","IPO9","false","IPO9"
"8516","1","KIAA1524","false","KIAA1524"
"8517","1","AP1M2","false","AP1M2"
"8518","1","IPO7","false","IPO7"
"8519","1","XPOT","false","XPOT"
"8520","1","PTRF","false","PTRF"
"8521","1","TNPO1","false","TNPO1"
"8522","1","HSD17B12","false","HSD17B12"
"8523","1","SGPL1","false","SGPL1"
"8524","1","EXOC7","false","EXOC7"
"8525","1","XPO4","false","XPO4"
"8526","1","PPP2R2A","false","PPP2R2A"
"8527","1","EIF2B2","false","EIF2B2"
"8528","1","LANCL2","false","LANCL2"
"8529","1","SAAL1","false","SAAL1"
"8530","1","SPTLC1","false","SPTLC1"
"8531","1","GEMIN6","false","GEMIN6"
"8532","1","DNAJA2","false","DNAJA2"
"8533","1","HOOK2","false","HOOK2"
"8535","1","ARL1","false","ARL1"
"8536","1","PPP6C","false","PPP6C"
"8537","1","TNPO3","false","TNPO3"
"8538","1","AP1G2","false","AP1G2"
"8539","1","PPP2R1B","false","PPP2R1B"
"8540","1","TNPO2","false","TNPO2"
"8541","1","PPP2R5E","false","PPP2R5E"
"8542","1","LTN1","false","LTN1"
"8543","1","THADA","false","THADA"
"8544","1","SEC61A1","false","SEC61A1"
"8545","1","EXOC5","false","EXOC5"
"8546","1","TRAPPC3","false","TRAPPC3"
"8547","1","COG7","false","COG7"
"8548","1","IQGAP3","false","IQGAP3"
"8549","1","PIK3CB","false","PIK3CB"
"8550","1","STRAP","false","STRAP"
"8551","1","MON2","false","MON2"
"8552","1","EIF2B3","false","EIF2B3"
"8553","1","DFNA5","false","DFNA5"
"8554","1","EXOC4","false","EXOC4"
"8555","1","COG5","false","COG5"
"8556","1","RCN2","false","RCN2"
"8557","1","COG6","false","COG6"
"8558","1","THEM6","false","THEM6"
"8559","1","SLC39A11","false","SLC39A11"
"8560","1","COG4","false","COG4"
"8561","1","TECR","false","TECR"
"8562","1","TIMM50","false","TIMM50"
"8563","1","AP1M1","false","AP1M1"
"8564","1","ATP6V1H","false","ATP6V1H"
"8565","1","OS9","false","OS9"
"8566","1","XPO7","false","XPO7"
"8567","1","DNAJB12","false","DNAJB12"
"8568","1","P4HB","false","P4HB"
"8569","1","PPP6R1","false","PPP6R1"
"8570","1","SEL1L","false","SEL1L"
"8571","1","NCDN","false","NCDN"
"8572","1","EXOC8","false","EXOC8"
"8573","1","TTC27","false","TTC27"
"8574","1","PHLDA1","false","PHLDA1"
"8575","1","HEATR3","false","HEATR3"
"8576","1","IPO11","false","IPO11"
"8577","1","LGALS8","false","LGALS8"
"8578","1","IPO13","false","IPO13"
"8579","1","TPP1","false","TPP1"
"8580","1","EXOC6B","false","EXOC6B"
"8581","1","TBRG4","false","TBRG4"
"8582","1","ARHGEF5","false","ARHGEF5"
"8583","1","AP1G1","false","AP1G1"
"8584","1","FDPS","false","FDPS"
"8585","1","COG1","false","COG1"
"8586","1","ATP2A2","false","ATP2A2"
"8587","1","NUP85","false","NUP85"
"8588","1","XPO6","false","XPO6"
"8589","1","ALDH3A2","false","ALDH3A2"
"8590","1","NUP93","false","NUP93"
"8591","1","RANGAP1","false","RANGAP1"
"8592","1","ARFGEF1","false","ARFGEF1"
"8593","1","EXOC6","false","EXOC6"
"8594","1","TELO2","false","TELO2"
"8595","1","EIF2B5","false","EIF2B5"
"8596","1","EXOC3","false","EXOC3"
"8597","1","NLRP10","false","NLRP10"
"8598","1","KIAA1244","false","KIAA1244"
"8599","1","DOPEY2","false","DOPEY2"
"8600","1","NCAPG2","false","NCAPG2"
"8601","1","TTI1","false","TTI1"
"8602","1","SMC2","false","SMC2"
"8603","1","RNF213","false","RNF213"
"8604","1","NBEAL2","false","NBEAL2"
"8605","1","RARS","false","RARS"
"8607","1","TOR4A","false","TOR4A"
"8608","1","PLAA","false","PLAA"
"8609","1","TTI2","false","TTI2"
"8610","1","WDR26","false","WDR26"
"8611","1","NCAPH2","false","NCAPH2"
"8613","1","TNFRSF1B","false","TNFRSF1B"
"8615","1","TDRD7","false","TDRD7"
"8617","1","MYD88","false","MYD88"
"8619","1","GPRASP2","false","GPRASP2"
"8620","1","DYNLT1","false","DYNLT1"
"8621","1","TXN2","false","TXN2"
"8622","1","CYP4F12","false","CYP4F12"
"8625","1","LYAR","false","LYAR"
"8626","1","CDC16","false","CDC16"
"8628","1","SLC20A1","false","SLC20A1"
"8631","1","TIMELESS","false","TIMELESS"
"8632","1","VPS51","false","VPS51"
"8633","1","MYL3","false","MYL3"
"8635","1","SIAH2","false","SIAH2"
"8636","1","FCAMR","false","FCAMR"
"8637","1","ARFGAP3","false","ARFGAP3"
"8640","1","TNIP2","false","TNIP2"
"8641","1","NGFRAP1","false","NGFRAP1"
"8642","1","NFE2","false","NFE2"
"8645","1","TWF2","false","TWF2"
"8648","1","JAK3","false","JAK3"
"8652","1","RPS6KA5","false","RPS6KA5"
"8654","1","GPX2","false","GPX2"
"8656","1","NR3C2","false","NR3C2"
"8657","1","PPP2CB","false","PPP2CB"
"8658","1","RBBP8","false","RBBP8"
"8660","1","TNIP1","false","TNIP1"
"8661","1","TXNDC11","false","TXNDC11"
"8663","1","DUSP10","false","DUSP10"
"8665","1","PELI2","false","PELI2"
"8666","1","EDC4","false","EDC4"
"8667","1","MMP14","false","MMP14"
"8669","1","DIXDC1","false","DIXDC1"
"8670","1","RSG1","false","RSG1"
"8672","1","NCOA4","false","NCOA4"
"8674","1","CDKN2B","false","CDKN2B"
"8675","1","RQCD1","false","RQCD1"
"8676","1","UPF2","false","UPF2"
"8678","1","MAX","false","MAX"
"8679","1","ANK2","false","ANK2"
"8685","1","S100A11","false","S100A11"
"8688","1","CLK3","false","CLK3"
"8689","1","CDKL3","false","CDKL3"
"8690","1","DMBT1","false","DMBT1"
"8691","1","DYRK1B","false","DYRK1B"
"8692","1","AMY2A","false","AMY2A"
"8693","1","CLK2","false","CLK2"
"8694","1","PIGR","false","PIGR"
"8695","1","ICK","false","ICK"
"8696","1","HIPK4","false","HIPK4"
"8697","1","CDK20","false","CDK20"
"8698","1","CDK11A","false","CDK11A"
"8699","1","SRPK2","false","SRPK2"
"8700","1","CAV2","false","CAV2"
"8701","1","CLTCL1","false","CLTCL1"
"8702","1","HOXC10","false","HOXC10"
"8703","1","S100A7","false","S100A7"
"8704","1","SEC13","false","SEC13"
"8705","1","ATP1A1","false","ATP1A1"
"8706","1","ATP1B1","false","ATP1B1"
"8707","1","ALCAM","false","ALCAM"
"8708","1","TBXA2R","false","TBXA2R"
"8710","1","AMOTL2","false","AMOTL2"
"8711","1","STRN3","false","STRN3"
"8712","1","RPL19","false","RPL19"
"8713","1","MAFF","false","MAFF"
"8715","1","CETN1","false","CETN1"
"8716","1","DDX39A","false","DDX39A"
"8717","1","TUBB1","false","TUBB1"
"8719","1","CREBZF","false","CREBZF"
"8720","1","C10orf90","false","C10orf90"
"8721","1","USP26","false","USP26"
"8722","1","TUBA1C","false","TUBA1C"
"8724","1","MYL12A","false","MYL12A"
"8725","1","MTR","false","MTR"
"8727","1","BRK1","false","BRK1"
"8728","1","ACTBL2","false","ACTBL2"
"8729","1","CSTF2","false","CSTF2"
"8731","1","TLE3","false","TLE3"
"8732","1","CRYZ","false","CRYZ"
"8733","1","CUTC","false","CUTC"
"8734","1","DDB2","false","DDB2"
"8735","1","DIABLO","false","DIABLO"
"8737","1","GABPA","false","GABPA"
"8738","1","HSPH1","false","HSPH1"
"8739","1","NELFB","false","NELFB"
"8740","1","YBX3","false","YBX3"
"8741","1","FLII","false","FLII"
"8742","1","MAP2","false","MAP2"
"8743","1","NMT1","false","NMT1"
"8744","1","RPL26L1","false","RPL26L1"
"8745","1","RPL38","false","RPL38"
"8746","1","PPAT","false","PPAT"
"8747","1","UGP2","false","UGP2"
"8748","1","KPNA1","false","KPNA1"
"8749","1","KRT17","false","KRT17"
"8751","1","MRE11A","false","MRE11A"
"8752","1","LSM8","false","LSM8"
"8753","1","NCKAP1","false","NCKAP1"
"8754","1","RABGAP1","false","RABGAP1"
"8755","1","RPP38","false","RPP38"
"8756","1","RUFY1","false","RUFY1"
"8757","1","SRP9","false","SRP9"
"8758","1","TRMT61A","false","TRMT61A"
"8759","1","GPX1","false","GPX1"
"8760","1","MIRLET7B","false","MIRLET7B"
"8761","1","MIRLET7I","false","MIRLET7I"
"8763","1","NEK2","false","NEK2"
"8764","1","RPA3","false","RPA3"
"8765","1","TRIM71","false","TRIM71"
"8767","1","PSMD6","false","PSMD6"
"8768","1","ASB2","false","ASB2"
"8769","1","ASB9","false","ASB9"
"8770","1","ASB15","false","ASB15"
"8771","1","ASB16","false","ASB16"
"8772","1","PTTG1IP","false","PTTG1IP"
"8773","1","HERC2","false","HERC2"
"8774","1","LGR4","false","LGR4"
"8775","1","UHRF1","false","UHRF1"
"8776","1","RNF168","false","RNF168"
"8778","1","ILVBL","false","ILVBL"
"8779","1","NDUFA4","false","NDUFA4"
"8780","1","TRAFD1","false","TRAFD1"
"8781","1","CDIPT","false","CDIPT"
"8782","1","SCO2","false","SCO2"
"8783","1","DPM1","false","DPM1"
"8784","1","HAUS5","false","HAUS5"
"8785","1","CAD","false","CAD"
"8786","1","POLR2B","false","POLR2B"
"8787","1","LONP1","false","LONP1"
"8788","1","SSR1","false","SSR1"
"8789","1","ABCE1","false","ABCE1"
"8791","1","RHOT2","false","RHOT2"
"8792","1","RHOT1","false","RHOT1"
"8793","1","PNKD","false","PNKD"
"8794","1","CNNM3","false","CNNM3"
"8795","1","LPCAT1","false","LPCAT1"
"8796","1","TRABD","false","TRABD"
"8797","1","WDR6","false","WDR6"
"8798","1","CLN6","false","CLN6"
"8799","1","AKAP8L","false","AKAP8L"
"8800","1","RIOK2","false","RIOK2"
"8801","1","C2orf44","false","C2orf44"
"8802","1","FKBP5","false","FKBP5"
"8804","1","TCF25","false","TCF25"
"8805","1","DCAF10","false","DCAF10"
"8807","1","CEP170","false","CEP170"
"8808","1","CPS1","false","CPS1"
"8809","1","IQSEC1","false","IQSEC1"
"8811","1","LIG4","false","LIG4"
"8813","1","MSI1","false","MSI1"
"8814","1","NDUFS2","false","NDUFS2"
"8815","1","RNF219","false","RNF219"
"8816","1","TRMT1","false","TRMT1"
"8817","1","DCAF7","false","DCAF7"
"8818","1","YTHDF1","false","YTHDF1"
"8819","1","DGCR8","false","DGCR8"
"8820","1","LIN28A","false","LIN28A"
"8821","1","ADRB2","false","ADRB2"
"8823","1","PANK4","false","PANK4"
"8825","1","PRKAG1","false","PRKAG1"
"8826","1","RPS6KA3","false","RPS6KA3"
"8827","1","PFKFB3","false","PFKFB3"
"8828","1","EPHA2","false","EPHA2"
"8829","1","DNM1L","false","DNM1L"
"8830","1","UBA2","false","UBA2"
"8831","1","HK2","false","HK2"
"8832","1","MAP2K4","false","MAP2K4"
"8833","1","AP3D1","false","AP3D1"
"8834","1","SLC12A2","false","SLC12A2"
"8835","1","MAP2K3","false","MAP2K3"
"8836","1","HK1","false","HK1"
"8837","1","ATP5L","false","ATP5L"
"8838","1","ARHGAP1","false","ARHGAP1"
"8839","1","PDK1","false","PDK1"
"8840","1","PLD3","false","PLD3"
"8841","1","PPP2R5C","false","PPP2R5C"
"8842","1","UBE2G2","false","UBE2G2"
"8843","1","AP3M1","false","AP3M1"
"8844","1","PFKM","false","PFKM"
"8845","1","AP1S2","false","AP1S2"
"8846","1","AP1B1","false","AP1B1"
"8847","1","AP2S1","false","AP2S1"
"8848","1","UCK2","false","UCK2"
"8849","1","UBE2S","false","UBE2S"
"8850","1","AP3S1","false","AP3S1"
"8851","1","PARP9","false","PARP9"
"8853","1","RNF14","false","RNF14"
"8855","1","SOCS5","false","SOCS5"
"8856","1","NUDCD1","false","NUDCD1"
"8857","1","STAU1","false","STAU1"
"8858","1","DERL1","false","DERL1"
"8859","1","NSD1","false","NSD1"
"8860","1","DNAJC7","false","DNAJC7"
"8861","1","ZBTB8A","false","ZBTB8A"
"8862","1","FAM96B","false","FAM96B"
"8863","1","PATZ1","false","PATZ1"
"8865","1","MVP","false","MVP"
"8866","1","SPRTN","false","SPRTN"
"8867","1","MOGS","false","MOGS"
"8868","1","TBC1D4","false","TBC1D4"
"8870","1","PUM1","false","PUM1"
"8871","1","CRTC2","false","CRTC2"
"8872","1","CLINT1","false","CLINT1"
"8873","1","CPVL","false","CPVL"
"8874","1","FBXO21","false","FBXO21"
"8875","1","MARK2","false","MARK2"
"8876","1","PPFIBP1","false","PPFIBP1"
"8878","1","SBF1","false","SBF1"
"8879","1","ABR","false","ABR"
"8881","1","SUPT6H","false","SUPT6H"
"8882","1","PHKA1","false","PHKA1"
"8883","1","PHKG2","false","PHKG2"
"8884","1","CEP290","false","CEP290"
"8885","1","PDHX","false","PDHX"
"8887","1","SNTB2","false","SNTB2"
"8888","1","CEP250","false","CEP250"
"8889","1","CEP57","false","CEP57"
"8890","1","ACSL4","false","ACSL4"
"8891","1","AIFM2","false","AIFM2"
"8892","1","PRRC2A","false","PRRC2A"
"8893","1","PRRC2C","false","PRRC2C"
"8894","1","CEP55","false","CEP55"
"8895","1","CPNE7","false","CPNE7"
"8896","1","EBNA1BP2","false","EBNA1BP2"
"8898","1","ENAH","false","ENAH"
"8899","1","MRPS18B","false","MRPS18B"
"8900","1","EXOSC7","false","EXOSC7"
"8901","1","EXOSC8","false","EXOSC8"
"8902","1","GPATCH8","false","GPATCH8"
"8903","1","GRWD1","false","GRWD1"
"8904","1","GTF3C3","false","GTF3C3"
"8905","1","GTF3C4","false","GTF3C4"
"8906","1","RPL27AP6","false","RPL27AP6"
"8907","1","HECTD1","false","HECTD1"
"8909","1","IDH3B","false","IDH3B"
"8910","1","TUBGCP3","false","TUBGCP3"
"8912","1","ITPKC","false","ITPKC"
"8913","1","RPS15P2","false","RPS15P2"
"8914","1","MFAP4","false","MFAP4"
"8915","1","MRPL24","false","MRPL24"
"8916","1","MRPL38","false","MRPL38"
"8917","1","MRPL39","false","MRPL39"
"8918","1","MRPL41","false","MRPL41"
"8919","1","MRPS14","false","MRPS14"
"8920","1","MRPS2","false","MRPS2"
"8921","1","MRPS22","false","MRPS22"
"8922","1","MRPS25","false","MRPS25"
"8923","1","MRPS27","false","MRPS27"
"8924","1","MRPS5","false","MRPS5"
"8925","1","MRPS9","false","MRPS9"
"8926","1","OBSL1","false","OBSL1"
"8927","1","PHKB","false","PHKB"
"8928","1","POLDIP2","false","POLDIP2"
"8929","1","PPP3R1","false","PPP3R1"
"8930","1","PTCD3","false","PTCD3"
"8931","1","RBX1","false","RBX1"
"8933","1","RFC3","false","RFC3"
"8934","1","TRMT10C","false","TRMT10C"
"8935","1","RPL10L","false","RPL10L"
"8936","1","RPL27","false","RPL27"
"8937","1","RPL37A","false","RPL37A"
"8938","1","RPRD1A","false","RPRD1A"
"8940","1","TCEAL4","false","TCEAL4"
"8941","1","TOR1AIP2","false","TOR1AIP2"
"8942","1","TUBG1","false","TUBG1"
"8943","1","VAT1","false","VAT1"
"8944","1","ZWINT","false","ZWINT"
"8945","1","SNAI2","false","SNAI2"
"8947","1","PER2","false","PER2"
"8948","1","SART3","false","SART3"
"8949","1","TRIM59","false","TRIM59"
"8950","1","DCBLD2","false","DCBLD2"
"8951","1","RICTOR","false","RICTOR"
"8952","1","PLA2G4A","false","PLA2G4A"
"8953","1","PLA2G2A","false","PLA2G2A"
"8954","1","HSPA6","false","HSPA6"
"8955","1","BAG5","false","BAG5"
"8956","1","SRSF6","false","SRSF6"
"8957","1","TUBA8","false","TUBA8"
"8958","1","MYLK","false","MYLK"
"8959","1","MYO1C","false","MYO1C"
"8960","1","MYO6","false","MYO6"
"8961","1","TPM4","false","TPM4"
"8962","1","CKAP4","false","CKAP4"
"8963","1","LIMA1","false","LIMA1"
"8964","1","CALD1","false","CALD1"
